player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Mike Adams,1972,S,IND,1,0,0,100.0,0,0,14,67.6,73.5,78.4,60.0,72.2,84.1,0,0,0,3,0.0,0,0,0,79.2,1,0,11,0,41,65,4,0,0,4,0,45,61,1,23,5,1,6,1,0,0,3,4,3.0
Adam Jones,2223,CB,CIN,1,0,0,100.0,0,0,7,67.6,68.6,78.5,,68.0,78.5,0,0,0,18,0.0,0,0,0,109.7,3,0,4,57,41,68,1,0,0,1,0,0,67,0,27,6,1,5,3,0,0,31,3,10.3
DeMarcus Ware,2228,ED,DEN,1,1,0,,0,0,10,60.0,63.1,77.1,74.0,41.0,42.8,0,1,0,,50.0,1,0,0,0.0,0,2,0,0,1,31,31,0,0,31,0,0,0,21,9,0,1,0,0,3,0,0,0,
Thomas Davis Sr.,2231,LB,CAR,1,0,0,100.0,0,0,5,51.0,51.2,77.5,62.2,53.5,46.3,0,3,1,25,16.7,1,0,0,109.2,5,0,41,0,20,58,14,0,0,14,0,0,44,12,26,3,3,5,5,3,1,51,33,10.2
Derrick Johnson,2232,LB,KC,1,3,0,100.0,0,0,16,56.8,62.6,77.9,53.9,68.7,45.4,0,0,0,12,27.3,3,0,0,100.0,3,0,67,0,37,73,3,0,0,3,0,0,70,4,32,3,3,5,3,0,0,24,24,8.0
Jonathan Babineaux,2276,DI,ATL,1,0,0,,0,0,2,60.0,52.7,76.6,65.8,58.3,25.1,0,1,0,,33.3,1,0,0,0.0,0,0,0,0,0,32,32,1,31,0,0,0,0,17,15,0,2,2,0,1,0,0,0,
Darren Sproles,2347,HB,PHI,1,0,0,,0,0,24,,60.0,62.9,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,
Trent Cole,2363,ED,IND,1,1,0,,0,0,14,60.0,57.6,78.2,61.2,53.1,24.1,1,3,0,,50.0,2,0,0,0.0,0,0,0,0,1,39,39,0,0,39,0,0,0,24,14,0,1,1,0,4,0,0,0,
Lorenzo Alexander,2476,ED,BUF,1,0,0,100.0,0,0,4,65.2,77.2,76.9,66.4,75.5,74.4,1,1,0,0,0.0,0,0,0,79.2,1,1,4,0,7,37,29,0,0,29,0,0,8,15,15,4,1,1,1,3,0,0,8,0.0
Ahmad Brooks,2945,ED,SF,1,1,0,100.0,0,0,28,54.5,62.8,78.4,61.1,65.2,43.9,0,1,0,15,33.3,1,0,0,118.8,1,1,4,0,7,40,36,0,0,36,0,0,4,18,15,0,2,1,1,2,0,15,12,15.0
Mario Williams,2946,ED,MIA,1,0,0,,0,0,17,,64.0,80.7,60.2,63.2,71.4,0,3,0,,0.0,0,0,0,0.0,0,1,0,0,0,45,45,0,0,44,1,0,0,29,16,0,1,1,0,4,0,0,0,
Haloti Ngata,2957,DI,DET,1,0,1,,0,0,11,64.4,58.8,77.7,51.0,57.8,69.0,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,0,46,45,3,26,0,16,0,1,37,9,0,2,2,0,0,0,0,0,
Chad Greenway,2962,LB,MIN,1,0,0,100.0,0,0,18,28.5,38.7,71.3,60.0,72.9,22.3,0,0,0,6,100.0,1,0,0,131.3,1,0,22,0,12,29,3,0,0,3,0,0,26,1,16,4,0,0,1,0,1,6,8,6.0
Antonio Cromartie,2964,CB,IND,1,0,0,66.7,0,0,14,72.8,72.8,78.4,,64.8,75.4,0,0,0,22,0.0,0,0,0,99.3,2,0,3,56,41,61,1,0,0,1,0,0,60,0,20,1,0,2,3,0,0,30,10,15.0
Tamba Hali,2965,ED,KC,1,0,0,,0,0,16,63.9,78.5,77.5,74.2,68.5,,0,4,0,,,0,0,0,0.0,0,0,0,0,5,42,42,0,0,42,0,0,0,22,15,0,0,0,0,4,0,0,0,
Johnathan Joseph,2969,CB,HST,1,0,0,50.0,0,0,13,64.2,65.6,77.5,,66.5,77.8,0,0,0,16,0.0,0,1,0,64.6,3,0,3,50,37,56,0,0,0,0,0,0,56,0,19,3,1,4,6,0,0,30,5,10.0
D'Qwell Jackson,2979,LB,IND,1,1,0,,0,0,14,51.2,36.3,75.9,55.0,36.9,26.9,0,0,0,,50.0,2,0,0,0.0,0,0,50,0,26,51,0,0,0,0,0,0,51,2,23,1,1,1,0,0,0,0,0,
Roman Harper,2988,S,NO,1,0,0,100.0,0,0,20,64.9,63.1,73.4,54.7,60.0,71.6,0,0,0,8,0.0,0,0,0,100.0,1,0,2,1,7,11,4,0,0,4,0,2,7,3,1,2,0,1,1,0,0,8,0,8.0
Darryl Tapp,3008,ED,NO,1,0,0,,0,0,20,,68.0,74.3,61.4,64.2,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,10,10,0,1,7,2,0,0,7,3,0,0,0,0,0,0,0,0,
Frostee Rucker,3036,DI,ARZ,1,1,0,,0,1,1,,83.1,76.9,59.3,82.8,28.5,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,32,32,1,28,0,3,0,0,15,17,0,1,1,0,0,0,0,0,
Stephen Tulloch,3061,LB,PHI,1,0,0,,0,0,24,,60.0,61.7,,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Domata Peko Sr.,3068,DI,CIN,1,1,0,,0,0,7,59.9,51.6,79.0,52.7,54.4,66.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,48,48,33,15,0,0,0,0,23,24,0,0,0,0,0,0,0,0,
Kyle Williams,3079,DI,BUF,1,1,0,,0,0,4,,68.1,78.0,53.8,74.0,70.8,1,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,53,53,10,27,3,13,0,0,30,23,0,2,3,0,2,0,0,0,
Kedric Golston,3141,DI,WAS,1,1,0,,0,0,32,60.0,61.0,77.9,56.1,63.0,69.7,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,29,29,24,5,0,0,0,0,7,21,0,1,2,0,1,0,0,0,
Antoine Bethea,3152,S,SF,1,0,0,100.0,0,0,28,66.0,70.5,79.3,56.8,70.9,80.0,0,0,0,3,0.0,0,0,0,79.2,1,0,15,0,37,61,0,0,0,0,0,40,61,2,22,6,3,4,1,0,0,3,2,3.0
Tom Johnson,3378,DI,MIN,1,0,0,,0,0,18,,57.5,76.3,63.5,49.5,,0,2,0,,,0,0,0,0.0,0,0,0,0,0,29,29,2,24,1,2,0,0,25,4,0,0,0,0,2,0,0,0,
Tony McDaniel,3423,DI,SEA,1,1,0,,0,0,29,,54.2,74.6,61.7,52.7,68.7,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,18,18,2,15,0,1,0,0,8,10,0,1,1,0,0,0,0,0,
Tramon Williams,3558,CB,CLV,1,1,0,60.0,0,0,8,50.9,54.8,76.4,53.2,73.4,77.8,1,0,0,19,0.0,0,0,1,121.7,3,0,2,2,33,56,0,0,0,0,0,0,56,2,21,52,1,2,5,1,1,36,17,12.0
Brent Grimes,3589,CB,TB,1,0,0,33.3,0,0,30,72.0,71.8,77.0,,63.4,,0,0,0,5,,0,2,0,81.9,1,0,6,58,45,65,0,0,0,0,0,0,65,0,20,1,0,0,3,0,1,5,0,5.0
Darrelle Revis,3630,CB,NYJ,1,0,0,100.0,0,0,22,43.5,46.3,77.5,,64.0,57.3,0,0,0,32,12.5,1,0,0,109.9,8,0,2,46,38,57,0,0,0,0,0,0,57,0,19,9,2,7,8,0,0,83,24,10.4
Lawrence Timmons,3631,LB,PIT,1,3,0,85.7,0,0,25,69.8,68.0,75.5,52.8,61.0,38.7,0,0,0,31,20.0,2,1,0,110.7,6,0,46,0,36,53,1,0,0,1,0,0,52,5,12,6,2,5,7,0,0,74,43,12.3
Leon Hall,3634,CB,NYG,1,0,0,0.0,0,0,21,64.5,64.6,73.0,59.1,,,0,0,0,,,0,0,0,39.6,0,0,6,0,16,17,0,0,0,0,0,5,17,1,0,6,0,0,2,0,0,0,0,
Reggie Nelson,3637,S,OAK,1,2,0,100.0,0,0,23,46.9,47.7,76.6,,67.2,63.1,0,0,0,43,12.5,1,0,0,118.8,2,0,6,2,47,69,0,0,0,0,0,57,69,0,22,4,0,5,2,0,0,55,9,27.5
Alan Branch,3649,DI,NE,1,0,0,,0,0,19,,53.6,76.5,59.1,52.5,69.6,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,31,31,15,14,0,2,0,0,17,14,0,3,3,0,0,0,0,0,
Paul Posluszny,3650,LB,JAX,1,0,0,100.0,0,0,15,64.2,65.8,76.6,62.9,62.2,51.6,0,2,0,8,16.7,1,0,0,97.9,2,0,58,0,36,64,0,0,0,0,0,0,64,5,23,6,2,5,2,2,0,15,20,7.5
Eric Weddle,3653,S,BLT,1,1,0,50.0,0,0,3,68.1,74.4,76.7,,72.1,76.9,0,0,0,6,0.0,0,1,0,56.3,1,0,16,0,28,49,4,0,0,4,0,22,45,0,21,7,2,2,2,0,0,6,0,6.0
David Harris,3663,LB,NYJ,1,0,0,25.0,0,0,22,67.9,67.2,75.2,50.0,65.5,78.9,0,0,0,1,0.0,0,0,0,39.6,1,0,52,0,31,57,1,0,0,1,0,0,56,7,19,4,3,4,4,0,0,1,2,1.0
Justin Durant,3664,LB,DAL,1,3,0,100.0,0,0,9,29.8,35.8,70.2,57.4,62.7,79.6,0,0,0,20,0.0,0,0,0,118.8,3,0,17,0,8,17,0,0,0,0,0,0,17,1,8,0,1,2,3,0,0,40,4,13.3
Charles Johnson,3699,ED,CAR,1,0,0,,0,1,5,60.2,80.1,79.7,59.7,85.0,71.7,0,3,0,,0.0,0,0,0,0.0,0,0,0,0,2,37,37,0,0,37,0,0,0,20,15,0,2,2,0,3,0,0,0,
Brandon Mebane,3701,DI,SD,1,0,0,,0,0,27,,84.9,77.3,90.2,62.3,69.7,1,3,0,,0.0,0,0,0,0.0,0,2,0,0,0,31,31,18,13,0,0,0,0,18,13,0,1,1,0,6,0,0,0,
Brian Robison,3718,ED,MIN,1,0,1,,0,0,18,60.0,62.9,82.5,56.6,66.8,71.7,0,2,0,,0.0,0,0,0,0.0,0,0,12,0,1,56,44,0,2,41,1,0,12,38,17,0,1,2,0,2,0,0,0,
Paul Soliai,3724,DI,CAR,1,0,0,,0,0,5,,29.8,75.0,64.3,29.2,,0,1,0,,,0,0,0,0.0,0,0,0,0,0,19,19,10,9,0,0,0,0,8,11,0,0,0,0,1,0,0,0,
Corey Graham,3784,S,BUF,1,0,0,,0,0,4,66.7,66.0,79.1,51.4,62.5,33.9,0,1,0,,50.0,1,0,0,0.0,0,0,21,3,35,68,3,0,0,3,0,23,65,4,29,18,1,1,0,1,0,0,0,
William Gay,3786,CB,PIT,1,3,0,66.7,0,0,25,74.6,70.3,78.4,,42.7,54.5,0,0,0,9,14.3,1,0,0,81.3,2,0,2,48,45,58,1,0,0,1,0,0,57,0,13,7,0,3,3,0,0,17,3,8.5
Chris Long,4316,ED,NE,1,1,0,100.0,0,0,19,52.5,72.8,78.0,76.7,62.8,50.9,0,1,0,8,25.0,1,0,0,100.0,1,2,2,0,5,40,38,0,3,34,1,0,2,23,12,0,1,2,1,3,0,8,1,8.0
Leodis McKelvin,4325,CB,PHI,1,0,0,50.0,0,0,24,64.4,62.4,75.3,,53.0,52.6,0,0,0,11,25.0,1,0,0,56.3,2,0,3,33,24,36,0,0,0,0,0,0,36,0,12,0,1,3,4,0,0,11,2,5.5
Dominique Rodgers-Cromartie,4330,CB,NYG,1,0,0,50.0,1,0,21,57.8,59.0,77.5,55.2,64.8,45.3,0,2,0,14,20.0,1,2,1,63.0,4,0,6,17,44,77,2,0,0,2,0,0,75,3,30,52,0,4,8,2,0,37,16,9.3
Aqib Talib,4334,CB,DEN,1,2,0,40.0,0,0,10,67.4,70.5,77.2,,74.2,76.3,0,0,0,11,0.0,0,1,0,52.1,2,0,3,54,35,60,0,0,0,0,0,0,60,0,25,3,0,1,5,0,0,20,7,10.0
Brandon Flowers,4349,CB,SD,1,1,0,50.0,0,0,27,71.1,69.8,75.3,,57.6,84.4,0,0,0,22,0.0,0,0,0,62.5,4,0,10,10,55,71,0,0,0,0,0,0,71,0,16,51,2,7,8,0,0,36,5,9.0
Tracy Porter,4354,CB,CHI,1,0,0,40.0,0,0,6,49.2,53.6,78.4,,69.1,76.8,0,0,1,23,0.0,0,0,0,45.8,4,0,5,68,39,75,0,0,0,0,0,0,75,0,36,2,1,3,10,0,1,40,0,10.0
Calais Campbell,4364,DI,ARZ,1,2,0,,0,0,1,,71.7,77.8,61.1,72.5,71.0,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,59,59,3,37,2,17,0,0,34,25,0,3,3,0,1,0,0,0,
Jason Jones,4368,ED,MIA,1,0,0,,0,0,17,60.0,40.0,80.2,55.7,31.4,66.8,1,2,0,,,0,0,0,0.0,0,1,0,0,1,54,54,0,17,35,2,0,0,35,18,0,1,0,0,4,0,0,0,
Kendall Langford,4380,DI,IND,1,0,0,,0,0,14,,42.1,75.7,42.6,56.3,26.4,0,1,0,,50.0,1,0,0,0.0,0,0,0,0,0,22,22,0,14,2,6,0,0,17,5,0,1,1,0,1,0,0,0,
Pat Sims,4391,DI,CIN,1,1,0,,0,0,7,,55.0,76.1,53.7,57.6,66.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,27,27,4,23,0,0,0,0,13,14,0,0,0,0,0,0,0,0,
Cliff Avril,4406,ED,SEA,1,0,0,,0,0,29,60.7,62.4,80.7,59.8,60.9,71.4,2,3,0,,0.0,0,0,0,0.0,0,1,1,0,2,45,44,0,0,44,0,0,1,26,17,0,2,1,0,6,0,0,0,
Philip Wheeler,4407,LB,ATL,1,0,0,,0,0,2,64.8,64.3,75.7,60.0,59.4,,0,0,0,,,0,0,0,0.0,0,0,3,0,10,23,17,0,0,17,0,0,6,1,12,3,0,0,0,0,0,0,0,
Tyvon Branch,4414,CB,ARZ,1,0,0,66.7,1,0,1,61.6,64.8,76.9,,70.4,79.6,0,0,0,13,0.0,0,1,1,79.2,4,0,4,0,30,51,5,0,0,5,0,1,46,0,21,41,1,6,6,0,0,31,6,7.8
William Hayes,4417,ED,LA,1,1,0,,0,0,26,60.6,74.2,79.5,58.1,77.1,73.0,0,1,0,,0.0,0,0,0,0.0,0,0,2,0,1,46,44,0,0,34,10,0,2,24,21,0,3,4,0,1,0,0,0,
Dwight Lowery,4427,S,SD,1,0,0,80.0,0,0,27,60.9,62.5,76.3,,63.9,46.5,0,0,0,45,20.0,1,0,0,118.8,4,0,24,4,55,71,4,0,0,4,0,24,67,0,16,15,0,4,5,0,0,68,30,17.0
Quintin Demps,4431,S,HST,1,1,0,100.0,0,0,13,61.4,64.1,78.2,,64.8,83.6,0,0,0,5,0.0,0,0,0,87.5,1,0,10,0,30,50,2,0,0,2,0,35,48,0,20,3,0,3,1,0,0,5,0,5.0
Brandon Carr,4454,CB,DAL,1,0,0,50.0,0,0,9,72.8,72.8,78.8,,65.6,75.4,0,0,1,23,0.0,0,0,0,65.3,3,0,0,55,31,56,1,0,0,1,0,0,55,0,25,0,1,2,6,0,1,31,5,10.3
Orlando Scandrick,4457,CB,DAL,1,0,0,100.0,0,1,9,50.2,57.2,77.3,72.8,64.5,76.7,0,0,0,45,0.0,0,0,0,118.8,4,1,2,2,21,43,5,0,0,5,0,0,38,1,21,34,1,3,4,1,0,76,34,19.0
Letroy Guion,4466,DI,GB,1,0,0,,0,0,12,,74.0,78.3,52.8,76.9,67.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,39,39,27,12,0,0,0,0,17,22,0,2,2,0,0,0,0,0,
Erik Walden,4481,ED,IND,1,0,0,100.0,0,0,14,43.7,37.6,0.0,61.7,44.3,25.9,1,0,0,18,50.0,2,0,1,118.8,1,1,4,0,4,42,38,0,0,38,0,0,4,20,18,0,3,2,1,2,0,18,19,18.0
Ahtyba Rubin,4504,DI,SEA,1,0,0,,0,1,29,,58.0,75.5,54.5,60.3,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,24,24,1,22,0,1,0,0,12,12,0,0,0,0,0,0,0,0,
Wesley Woodyard,4583,LB,TEN,1,0,0,50.0,0,0,31,48.0,73.2,73.5,70.1,78.0,32.6,2,0,0,8,33.3,1,0,0,60.4,1,0,28,0,8,30,0,0,0,0,0,0,30,2,20,2,1,2,2,2,0,8,3,8.0
Leger Douzable,4654,DI,BUF,1,0,0,,0,0,4,,62.8,76.2,68.4,54.6,69.1,1,0,0,,,0,0,0,0.0,0,2,0,0,0,29,29,3,16,1,9,0,0,16,13,0,2,0,0,3,0,0,0,
Erin Henderson,4656,LB,NYJ,1,0,0,,0,0,22,51.5,53.3,72.8,54.6,64.2,71.4,0,1,0,,0.0,0,0,0,0.0,0,0,16,1,9,20,2,0,0,2,0,0,18,4,7,1,0,1,0,1,0,0,0,
Wallace Gilberry,4763,ED,DET,1,0,0,,0,0,11,60.0,55.7,78.1,59.7,50.7,66.8,0,3,0,,0.0,0,0,0,0.0,0,0,1,0,0,32,31,3,9,16,3,0,1,28,4,0,0,1,0,3,0,0,0,
Jerrell Freeman,4888,LB,CHI,1,4,0,83.3,0,0,6,88.7,89.9,75.9,63.7,73.0,76.6,0,1,0,6,5.6,1,0,0,79.2,5,0,71,0,34,74,0,0,0,0,0,0,74,4,36,3,8,13,6,1,0,15,3,3.0
Cameron Wake,4907,ED,MIA,1,0,0,,0,0,17,60.0,61.1,0.0,69.5,60.0,,1,4,0,,,0,0,1,0.0,0,0,0,0,1,29,29,0,0,29,0,0,0,22,6,0,0,0,0,5,0,0,0,
Tyson Jackson,4926,DI,ATL,1,0,0,,0,0,2,,60.2,76.4,59.9,59.0,68.1,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,23,23,0,5,10,8,0,0,11,12,0,0,1,0,1,0,0,0,
Brian Orakpo,4936,ED,TEN,1,0,0,,0,0,31,62.3,65.7,79.3,64.1,60.8,,0,4,0,,,0,0,0,0.0,0,0,8,0,5,48,40,0,0,40,0,0,8,22,21,0,0,0,0,4,0,0,0,
Malcolm Jenkins,4937,S,PHI,1,0,0,50.0,0,0,24,37.4,41.9,73.6,60.0,71.2,77.6,0,0,0,16,0.0,0,0,1,74.0,2,0,18,2,33,51,4,0,0,4,0,19,47,1,17,8,2,3,4,0,0,29,18,14.5
Brian Cushing,4938,LB,HST,1,0,0,,0,0,13,62.5,57.3,71.6,59.9,56.4,74.9,0,0,0,,0.0,0,0,0,0.0,0,0,10,0,3,10,0,0,0,0,0,0,10,1,6,0,0,1,0,0,0,0,0,
Robert Ayers,4941,ED,TB,1,0,0,100.0,0,0,30,60.0,60.1,81.9,60.6,66.2,71.2,1,4,0,47,0.0,0,0,0,118.8,1,1,0,0,1,58,58,2,1,53,2,0,0,41,16,0,2,1,1,6,0,47,43,47.0
Clay Matthews,4949,ED,GB,1,0,0,,0,0,12,60.0,39.2,79.2,50.5,39.8,25.4,0,1,0,,50.0,2,0,0,0.0,0,1,8,0,1,53,45,0,0,45,0,0,8,33,19,0,2,2,0,2,0,0,0,
Ziggy Hood,4955,DI,WAS,1,0,0,,0,0,32,,38.0,78.1,54.8,36.5,68.9,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,41,41,12,16,5,8,0,0,24,17,0,0,2,0,1,0,0,0,
Patrick Chung,4957,S,NE,1,0,0,100.0,1,0,19,51.1,51.0,75.4,57.0,56.9,52.7,0,2,0,15,16.7,1,0,1,101.0,4,0,29,11,39,60,10,0,0,10,0,5,50,2,19,5,1,5,4,2,0,33,7,8.3
James Laurinaitis,4958,LB,NO,1,2,1,50.0,0,0,20,59.9,45.0,76.8,58.5,33.7,38.5,0,0,0,25,22.2,2,1,0,80.2,2,0,69,0,37,73,2,0,0,2,0,1,71,10,26,1,1,5,4,0,0,35,14,17.5
Rey Maualuga,4961,LB,CIN,1,0,0,,0,0,7,60.0,40.8,71.3,,46.1,,0,0,0,,,0,0,0,0.0,0,0,8,0,1,8,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,
Jairus Byrd,4965,S,NO,1,1,0,100.0,0,0,20,58.3,55.3,77.6,58.3,52.1,57.5,0,0,0,34,20.0,1,0,0,118.8,1,0,5,0,46,73,3,0,0,3,0,63,70,1,26,2,0,3,1,0,0,34,5,34.0
Connor Barwin,4969,ED,PHI,1,0,0,,0,0,24,60.5,59.5,80.0,53.4,65.2,71.2,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,1,36,36,0,0,35,1,0,0,25,10,0,1,1,0,1,0,0,0,
Mike Mitchell,4970,S,PIT,1,0,0,50.0,0,0,25,55.3,51.9,0.0,,65.9,84.6,0,0,0,33,0.0,0,1,1,94.8,2,0,10,0,45,58,0,0,0,0,0,47,58,0,13,1,0,5,4,0,0,49,0,24.5
Paul Kruger,4980,ED,NO,1,0,0,,0,0,20,60.0,59.0,79.9,52.1,67.5,69.6,0,2,0,,50.0,1,0,0,0.0,0,0,0,0,0,39,39,0,1,35,3,0,0,30,9,0,0,1,0,2,0,0,0,
Sean Smith,4984,CB,OAK,1,0,0,66.7,0,0,23,35.5,39.5,77.3,,63.2,72.8,0,0,0,98,0.0,0,1,0,149.3,4,0,3,35,28,43,1,0,0,1,0,0,42,0,15,4,0,1,6,0,1,183,119,45.8
Sen'Derrick Marks,4985,DI,JAX,1,0,0,,0,0,15,,47.8,75.7,49.8,53.6,67.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,28,28,0,17,0,11,0,0,17,11,0,1,1,0,0,0,0,0,
Michael Johnson,4993,ED,CIN,1,0,0,0.0,0,0,7,58.7,47.0,12.2,57.1,50.1,26.7,0,2,0,,33.3,1,1,1,39.6,0,0,3,0,6,60,57,0,0,57,0,0,3,30,24,0,2,2,1,2,0,0,0,
DeAndre Levy,4999,LB,DET,1,1,1,75.0,0,0,11,59.7,52.9,0.0,62.4,52.5,78.4,1,1,0,12,0.0,0,0,1,85.4,3,0,56,1,48,70,2,0,0,2,0,0,68,5,17,11,2,2,4,2,0,20,19,6.7
Roy Miller,5004,DI,JAX,1,0,0,,0,0,15,,55.9,76.0,54.0,59.2,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,21,21,11,10,0,0,0,0,13,8,0,0,0,0,0,0,0,0,
Lardarius Webb,5011,S,BLT,1,1,0,,0,0,3,57.8,64.1,74.7,55.7,74.3,29.6,0,1,0,,50.0,2,0,0,0.0,0,0,12,0,26,49,3,0,0,3,0,31,46,2,21,3,1,1,0,1,0,0,0,
Rashad Johnson,5018,S,TEN,1,0,0,,0,0,31,65.6,69.0,76.3,,65.3,80.1,0,0,0,,0.0,0,0,0,0.0,0,0,11,0,27,50,0,0,0,0,0,34,50,0,23,5,1,3,0,0,0,0,0,
Glover Quin,5035,S,DET,1,1,0,50.0,0,0,11,62.9,62.3,76.8,60.0,56.4,81.9,0,0,0,2,0.0,0,0,0,95.8,1,0,6,0,52,70,1,0,0,1,0,61,69,1,17,2,0,2,2,0,1,2,0,2.0
David Bruton,5037,S,WAS,1,1,0,60.0,0,0,32,69.0,60.0,72.1,,44.4,28.0,0,0,0,7,33.3,2,1,0,105.8,3,0,36,0,36,66,1,0,0,1,0,25,65,0,30,4,1,3,5,0,1,17,11,5.7
Greg Toler,5055,CB,WAS,1,0,0,100.0,0,0,32,36.2,29.7,66.8,,,,0,0,0,42,,0,0,0,118.8,1,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,42,11,42.0
Brice McCain,5112,CB,TEN,1,0,0,83.3,0,0,31,56.3,57.5,75.8,,61.9,36.7,0,0,0,21,25.0,1,1,0,111.1,5,0,0,1,25,33,1,0,0,1,0,0,32,0,8,31,1,3,6,0,0,64,12,12.8
Jason McCourty,5127,CB,TEN,1,0,0,33.3,0,0,31,57.2,59.1,78.4,,65.3,76.9,0,0,0,33,0.0,0,0,0,53.9,3,0,3,55,35,60,0,0,0,0,0,0,60,0,25,2,1,3,9,0,0,52,14,17.3
