player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
JoLonn Dunbar,4588,LB,SL,15,5,1.8,0,0,26,30.2,38.7,40.8,56.8,50.9,36.4,21.2,7,1,245,251,6.5,16,21
Elbert Mack,4624,CB,HST,3,0,3.5,0,0,13,30.0,35.6,73.8,,66.5,56.1,0.0,0,0,3,4,33.3,1,2
Husain Abdullah,4652,S,KC,16,13,6.1,1,0,16,80.5,72.7,91.8,55.4,50.5,76.2,14.0,8,3,394,402,4.6,18,36
Leger Douzable,4654,DI,NYJ,16,4,2.9,0,0,22,59.3,65.0,85.1,49.6,76.1,69.5,9.5,2,0,128,129,9.4,12,15
David Hawthorne,4693,LB,NO,12,6,2.2,0,0,20,48.2,53.6,79.4,65.3,57.4,51.4,15.5,9,0,307,313,10.4,32,43
Ropati Pitoitua,4707,DI,TEN,12,5,2.6,0,0,31,52.9,68.6,85.1,49.5,79.9,50.8,6.7,2,0,202,206,8.4,17,23
Danny Lansanah,4713,LB,TB,15,9,2.5,0,0,30,63.2,64.5,50.5,66.6,64.5,75.9,12.7,7,3,297,301,9.1,27,39
Kyle Arrington,4742,CB,NE,13,1,4.2,0,0,19,67.1,70.7,54.0,97.4,53.5,62.1,22.2,2,2,114,117,2.6,3,6
Wallace Gilberry,4763,ED,CIN,16,7,2.4,0,0,7,63.0,61.9,48.3,61.1,62.6,38.1,11.9,5,3,289,297,6.9,20,30
Jameel McClain,4788,LB,NYG,16,18,4.0,0,1,21,53.3,51.4,66.1,64.2,48.4,74.4,9.0,6,1,388,399,7.2,28,43
Jerrell Freeman,4888,LB,IND,12,18,3.6,0,0,14,89.0,67.3,62.5,56.3,42.5,67.8,13.1,8,2,295,302,7.5,22,35
Cameron Wake,4907,ED,MIA,16,3,3.1,1,0,17,51.5,85.8,59.1,91.0,61.5,51.6,12.5,3,3,272,278,4.4,12,18
Tyson Jackson,4926,DI,ATL,16,10,2.1,0,0,2,61.2,67.1,59.4,64.1,66.0,77.0,0.0,0,3,281,288,3.2,9,12
Brian Orakpo,4936,ED,WAS,7,5,1.8,0,0,32,66.3,71.2,84.3,63.9,69.8,56.5,15.0,3,0,139,148,7.2,10,12
Malcolm Jenkins,4937,S,PHI,16,8,7.9,0,0,24,75.7,75.9,65.8,38.7,79.1,72.6,17.1,7,2,442,451,2.0,9,26
Brian Cushing,4938,LB,HST,14,12,4.5,1,1,13,58.1,58.3,58.8,70.1,54.0,52.3,13.6,8,4,305,314,7.5,23,39
Larry English,4939,ED,TB,12,2,2.6,0,0,30,60.0,46.4,54.6,61.6,38.2,40.2,22.2,2,1,107,107,2.8,3,5
Robert Ayers,4941,ED,NYG,12,0,3.0,0,0,21,61.2,78.6,84.8,84.8,54.4,29.5,20.0,4,0,122,125,9.8,12,16
Vontae Davis,4948,CB,IND,15,1,4.9,1,1,14,90.7,91.6,63.7,82.3,91.2,80.0,0.0,0,7,306,315,1.6,5,7
Clay Matthews,4949,ED,GB,16,5,2.3,0,0,12,77.2,72.9,70.1,70.5,60.1,74.8,6.1,2,2,329,339,5.2,17,26
Ziggy Hood,4955,DI,JAX,16,5,3.0,0,0,15,66.2,68.7,86.1,69.1,59.7,66.2,4.5,1,0,210,210,5.2,11,16
Louis Delmas,4956,S,MIA,13,8,5.6,1,0,17,63.7,65.6,60.5,64.6,67.7,58.6,14.0,7,2,319,326,6.3,20,35
Patrick Chung,4957,S,NE,16,6,4.7,0,0,19,68.2,75.8,61.6,58.4,89.4,69.9,8.7,4,3,327,334,6.7,22,36
James Laurinaitis,4958,LB,SL,16,16,4.0,0,0,26,66.7,61.2,82.5,55.4,55.5,89.4,3.4,2,0,401,412,6.5,26,41
Rey Maualuga,4961,LB,CIN,12,12,2.8,0,0,7,65.9,64.1,39.2,53.7,63.3,45.5,17.0,9,1,214,222,10.3,22,32
Darius Butler,4964,CB,IND,14,3,10.1,2,1,14,62.9,63.3,86.7,52.6,62.4,35.2,8.3,1,5,189,195,1.1,2,8
Jairus Byrd,4965,S,NO,4,3,3.8,1,0,20,58.8,53.2,85.1,59.6,39.5,37.2,41.7,5,1,102,104,2.0,2,4
Everette Brown,4966,ED,WAS,6,0,3.5,0,0,32,28.9,36.4,78.3,56.9,48.9,41.4,0.0,0,0,17,19,5.9,1,4
Connor Barwin,4969,ED,PHI,16,9,3.4,1,0,24,56.3,68.8,70.5,74.6,63.6,77.1,5.6,2,3,387,395,3.6,14,25
Mike Mitchell,4970,S,PIT,16,9,12.7,1,1,25,52.0,58.4,37.4,46.4,82.4,78.3,5.6,2,4,326,337,0.9,3,25
William Moore,4978,S,ATL,7,6,7.3,0,0,2,40.5,42.3,82.8,59.2,59.6,47.0,7.1,1,1,123,126,0.8,1,7
Paul Kruger,4980,ED,CLV,16,6,2.7,0,0,8,70.2,71.3,34.0,74.4,62.5,32.7,20.4,10,6,347,352,6.9,24,33
Sherrod Martin,4982,S,JAX,7,2,9.7,0,0,15,66.9,65.3,0.0,69.0,60.8,31.4,0.0,0,1,57,57,0.0,0,3
Sean Smith,4984,CB,KC,16,4,10.2,0,0,16,87.5,87.1,90.0,37.7,74.6,63.3,5.6,1,0,403,411,0.2,1,13
Sen'Derrick Marks,4985,DI,JAX,16,5,-0.3,1,0,15,67.0,75.3,78.4,75.3,63.3,72.2,7.1,2,1,279,284,6.8,19,21
Bradley Fletcher,4989,CB,PHI,15,4,5.5,0,0,24,46.9,53.6,88.1,,82.2,64.9,5.6,1,6,405,413,1.2,5,13
Jason Williams,4992,LB,TB,2,0,5.3,0,0,30,55.6,62.4,68.8,,66.5,47.2,0.0,0,0,20,22,5.0,1,3
Michael Johnson,4993,ED,TB,14,5,0.7,0,0,30,53.3,59.2,83.9,54.4,65.9,29.1,16.0,4,0,247,249,5.3,13,16
Matt Shaughnessy,4994,ED,ARZ,8,1,1.5,0,0,1,73.8,66.6,82.4,51.1,71.6,71.6,6.3,1,0,152,154,6.6,10,14
Terrance Knighton,4995,DI,DEN,16,7,1.2,0,0,10,67.0,73.3,59.7,55.7,79.9,55.1,16.7,5,1,211,217,8.5,18,18
DeAndre Levy,4999,LB,DET,16,19,2.9,1,0,11,61.0,72.6,61.5,74.0,83.5,69.6,8.0,7,3,333,345,14.1,47,61
Roy Miller,5004,DI,JAX,14,7,1.5,1,0,15,60.0,61.0,26.7,63.3,62.8,62.3,6.1,2,4,256,259,8.6,22,24
Lardarius Webb,5011,CB,BLT,12,0,17.2,1,0,3,60.0,62.1,60.7,47.0,78.3,58.9,28.6,2,4,247,253,0.4,1,5
Chris Owens,5013,CB,KC,11,0,8.6,1,0,16,50.0,53.6,44.9,79.7,67.9,58.1,18.2,2,2,138,140,2.2,3,9
Jerraud Powers,5015,CB,ARZ,16,1,9.0,0,0,1,75.0,70.4,59.5,42.9,58.3,70.0,42.9,3,3,190,194,0.5,1,3
Rashad Johnson,5018,S,ARZ,16,1,8.8,0,0,1,54.1,55.8,89.3,89.7,51.5,54.7,23.5,8,0,363,370,2.5,9,25
Keenan Lewis,5019,CB,NO,16,0,10.8,5,0,20,51.8,50.2,29.9,60.0,50.3,41.6,37.5,3,7,318,326,0.3,1,5
Kaluka Maiava,5027,LB,OAK,3,3,4.0,0,0,23,50.1,41.7,76.8,52.3,45.3,59.0,14.3,1,0,54,57,1.9,1,3
Henry Melton,5028,DI,DAL,16,1,1.0,0,0,9,65.7,71.3,86.2,75.8,48.9,76.3,0.0,0,0,108,109,3.7,4,5
Victor Butler,5033,LB,IND,2,0,,0,0,14,61.3,62.9,74.5,57.2,64.1,,,0,0,5,5,0.0,0,0
Glover Quin,5035,S,DET,16,3,8.9,0,0,11,90.8,90.1,64.9,60.0,77.3,82.0,16.0,4,2,329,341,1.5,5,18
David Bruton,5037,S,DEN,7,2,10.3,0,0,10,80.5,83.5,81.0,51.9,69.0,83.6,0.0,0,1,50,52,2.0,1,3
Sammie Lee Hill,5038,DI,TEN,15,8,1.7,0,0,31,57.9,57.5,72.3,50.5,63.6,39.8,12.8,5,0,271,278,7.4,20,26
Lawrence Sidbury,5049,ED,TB,1,0,2.0,0,0,30,,62.6,74.2,55.5,66.4,67.4,0.0,0,0,7,8,14.3,1,1
Greg Toler,5055,CB,IND,15,2,12.7,5,0,14,45.6,51.6,88.4,94.8,69.5,38.5,21.1,4,11,368,378,1.1,4,13
Jasper Brinkley,5074,LB,MIN,16,17,5.0,1,0,18,39.7,67.8,79.4,67.8,84.8,88.7,4.8,3,1,254,262,9.4,24,42
Don Carey,5101,S,DET,6,0,,0,0,11,78.0,72.1,0.0,52.7,68.5,69.9,,0,1,53,55,0.0,0,0
Jarius Wynn,5106,ED,BUF,11,1,2.1,0,0,4,61.2,63.0,43.2,58.5,68.6,42.6,21.4,3,2,120,124,5.8,7,10
Brice McCain,5112,CB,PIT,13,2,2.0,1,0,25,64.4,64.0,0.0,41.0,84.0,61.0,0.0,0,4,169,175,3.0,5,5
Jason McCourty,5127,CB,TEN,16,1,16.2,1,0,31,59.4,62.6,89.3,43.5,74.7,90.1,14.3,2,2,456,464,0.7,3,11
Vance Walker,5134,DI,KC,15,4,1.3,0,0,16,60.2,73.6,82.6,55.5,83.6,77.3,6.7,1,0,86,87,10.5,9,10
Captain Munnerlyn,5140,CB,MIN,16,4,3.7,1,0,18,64.7,67.8,46.6,48.0,83.5,81.7,4.3,1,8,420,431,2.4,10,18
E.J. Biggers,5141,CB,WAS,12,2,1.5,0,0,32,44.5,44.5,42.6,43.9,63.7,44.4,20.0,1,2,96,101,2.1,2,2
Brad Jones,5142,LB,GB,8,1,7.7,0,0,12,56.2,35.6,0.0,49.2,28.9,28.4,42.9,3,4,57,60,1.8,1,3
Jamarca Sanford,5155,S,NO,4,3,2.9,0,0,20,66.5,71.0,79.6,50.3,72.4,58.9,0.0,0,0,60,62,5.0,3,7
Ricky Jean Francois,5168,DI,IND,16,4,1.7,0,0,14,68.1,63.4,61.2,50.6,70.3,65.5,8.3,2,2,244,249,5.7,14,18
Clinton McDonald,5173,DI,TB,13,6,2.2,0,0,30,66.0,68.3,75.9,68.6,60.7,64.0,3.1,1,1,261,263,7.7,20,25
Chris Baker,5188,DI,WAS,15,5,2.4,1,0,32,,65.4,55.1,68.7,61.6,57.9,8.8,3,2,249,260,8.8,22,26
Tony Carter,5191,CB,DEN,5,0,,1,0,10,50.2,51.2,79.1,56.0,61.5,78.9,,0,1,8,8,0.0,0,0
Desmond Bryant,5204,DI,CLV,15,8,1.7,1,0,8,67.1,57.2,66.1,52.5,60.7,70.7,3.1,1,2,283,286,4.9,14,23
Steve McLendon,5232,DI,PIT,12,5,2.5,0,0,25,58.9,72.6,59.0,56.8,79.4,66.6,5.3,1,1,143,148,7.7,11,13
Colt Anderson,5242,S,IND,5,0,,0,0,14,67.2,66.8,77.4,50.0,62.3,80.6,,0,0,13,13,0.0,0,0
Michael Bennett,5273,ED,SEA,16,6,-0.2,1,0,29,67.2,79.0,0.0,81.0,79.8,61.9,11.4,4,13,289,300,8.0,23,25
Ashlee Palmer,5281,LB,DET,13,0,3.6,0,0,11,48.8,63.5,73.5,77.5,68.7,40.6,0.0,0,0,80,85,6.3,5,7
Ramon Humber,5310,LB,NO,13,7,4.0,0,0,20,31.4,38.4,81.4,59.8,48.0,50.8,11.1,4,0,178,183,6.7,12,25
Dan Skuta,5349,ED,SF,13,2,1.6,2,1,28,48.2,68.9,64.3,77.6,70.1,77.0,23.1,3,4,179,186,3.4,6,8
Reggie Walker,5351,LB,SD,5,1,5.0,0,0,27,41.8,35.8,21.7,50.9,43.3,29.3,20.0,1,2,47,48,2.1,1,3
Marcus Benard,5359,ED,ARZ,5,1,3.0,0,0,1,64.6,68.1,77.0,60.6,72.4,51.3,0.0,0,0,7,7,14.3,1,2
C.J. Spillman,5370,S,DAL,6,1,5.0,0,0,9,47.5,38.8,83.3,53.0,41.1,58.5,20.0,1,1,21,21,4.8,1,3
Tim Jamison,5400,DI,HST,13,3,2.7,1,0,13,70.9,42.7,65.3,44.6,47.3,56.4,7.7,1,1,105,106,6.7,7,9
Jonathan Casillas,5422,LB,NE,10,6,3.6,0,0,19,55.7,51.8,23.9,60.8,52.7,57.4,13.0,3,1,132,135,6.8,9,14
Danny Gorrer,5424,CB,BLT,9,0,5.0,0,0,3,66.5,66.7,29.2,57.1,75.1,64.2,0.0,0,2,66,68,1.5,1,1
Dannell Ellerbe,5442,LB,MIA,1,0,17.0,0,0,17,43.8,46.3,69.2,,60.1,74.9,0.0,0,1,8,8,0.0,0,1
Josh Mauga,5491,LB,KC,16,18,3.8,0,0,16,63.5,54.2,64.2,56.6,45.5,30.6,15.3,13,1,399,407,8.0,32,54
Ndamukong Suh,5527,DI,DET,16,7,0.6,1,0,11,67.1,78.5,10.3,70.9,84.7,64.8,2.7,1,8,268,278,9.7,26,29
Gerald McCoy,5528,DI,TB,13,3,1.7,3,0,30,64.5,83.3,0.0,91.5,65.8,60.2,8.7,2,10,251,253,5.6,14,18
Eric Berry,5530,S,KC,6,5,7.7,0,0,16,54.4,58.8,81.9,67.6,69.3,65.4,17.4,4,0,135,139,3.7,5,14
Joe Haden,5532,CB,CLV,15,5,8.3,1,0,8,69.7,70.8,73.6,,70.7,83.5,4.2,1,10,393,399,1.3,5,18
Rolando McClain,5533,LB,DAL,13,3,2.3,0,0,9,84.7,80.3,50.2,71.2,68.9,58.2,9.3,5,1,244,251,15.2,37,46
Tyson Alualu,5535,ED,JAX,16,10,3.5,0,0,15,,58.6,84.4,50.3,62.9,62.7,6.5,2,0,250,252,4.8,12,19
Brandon Graham,5538,ED,PHI,16,5,2.4,0,2,24,59.6,81.7,48.3,82.2,75.4,45.0,9.1,3,2,189,191,9.0,17,25
Earl Thomas III,5539,S,SEA,16,9,7.1,0,2,29,89.7,90.2,86.9,81.4,85.0,77.4,11.6,5,0,356,370,1.7,6,29
Jason Pierre-Paul,5540,ED,NYG,16,5,3.8,0,1,21,71.0,76.0,41.1,66.4,78.6,40.7,13.5,7,4,368,378,8.4,31,40
Derrick Morgan,5541,ED,TEN,16,11,2.2,2,0,31,82.8,72.4,73.2,70.4,58.1,59.8,8.5,4,2,429,438,5.6,24,32
Kareem Jackson,5545,CB,HST,12,2,2.1,2,0,13,85.9,84.2,60.9,49.2,73.6,50.6,15.4,2,5,263,269,2.3,6,9
Dan Williams,5551,DI,ARZ,16,9,1.4,0,0,1,47.0,77.0,49.9,63.9,83.5,41.4,11.8,4,2,209,213,9.1,19,21
Devin McCourty,5552,S,NE,16,5,12.0,0,1,19,83.0,83.7,88.2,44.9,85.1,84.1,7.1,2,0,356,366,1.1,4,21
Jared Odrick,5553,DI,MIA,16,3,1.8,0,0,17,66.3,67.7,58.8,62.1,67.9,68.3,0.0,0,3,305,313,4.9,15,19
Kyle Wilson,5554,CB,NYJ,12,0,3.3,0,0,22,55.7,55.5,83.1,58.3,53.9,66.3,0.0,0,4,55,57,3.6,2,3
Jerry Hughes,5556,ED,BUF,16,7,1.7,3,1,4,82.9,71.4,0.0,65.9,84.9,69.8,6.1,2,12,267,277,6.4,17,24
Patrick Robinson,5557,CB,NO,14,1,7.7,1,0,20,66.1,66.5,87.0,44.3,66.3,60.2,20.0,1,2,214,217,0.0,0,3
Chris Cook,5559,CB,SF,2,0,3.5,0,0,28,73.7,74.7,77.0,60.0,66.6,76.8,0.0,0,1,5,5,40.0,2,2
Dexter McCluster,5561,HB,TEN,1,0,,0,0,31,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Nate Allen,5562,S,PHI,15,7,8.6,0,1,24,72.5,73.6,46.8,80.7,74.7,67.3,16.0,4,4,415,424,0.5,2,14
T.J. Ward,5563,S,DEN,15,12,3.5,1,0,10,51.9,61.9,89.4,91.4,72.7,58.6,16.7,7,5,299,305,5.0,15,23
Koa Misi,5565,LB,MIA,11,17,3.5,0,0,17,73.4,74.5,78.3,77.8,65.3,69.9,6.3,3,0,245,252,6.9,17,28
Lamarr Houston,5569,ED,CHI,8,2,1.6,1,0,6,67.3,70.1,67.6,68.6,60.2,44.6,25.0,3,1,141,145,4.3,6,7
Linval Joseph,5571,DI,MIN,16,12,2.5,1,0,18,67.0,70.9,57.6,61.0,72.3,73.6,8.3,4,3,337,343,5.9,20,32
Taylor Mays,5574,S,CIN,5,0,,0,0,7,58.4,60.5,78.8,91.1,59.7,80.6,,0,0,10,10,0.0,0,0
Javier Arenas,5575,CB,ATL,3,0,,0,0,2,60.6,61.2,76.7,,61.4,79.9,,0,0,7,7,0.0,0,0
Jason Worilds,5577,ED,PIT,16,7,2.8,1,0,25,64.9,68.6,64.8,72.7,58.2,71.9,9.3,4,4,339,349,7.1,24,32
Carlos Dunlap,5579,ED,CIN,16,8,1.8,1,2,7,67.3,71.3,63.1,62.6,68.4,55.4,2.6,1,2,336,347,7.1,24,30
Mike Neal,5581,ED,GB,16,6,2.3,0,0,12,52.9,55.8,59.0,51.4,68.8,65.3,3.8,1,2,212,219,6.6,14,19
Terrence Cody,5582,DI,BLT,1,0,,0,0,3,,57.3,71.5,65.8,53.9,,,0,0,5,5,0.0,0,0
Brandon Spikes,5587,LB,BUF,16,11,1.8,0,0,4,73.3,77.8,11.8,69.6,76.1,46.1,4.9,2,2,224,232,8.9,20,28
Morgan Burnett,5596,S,GB,15,17,4.4,1,1,12,59.2,73.9,86.8,65.8,92.5,87.1,6.4,5,1,360,370,8.3,30,56
Alex Carrington,5597,DI,SL,8,1,0.5,0,0,26,60.1,53.5,81.6,56.3,52.1,70.1,0.0,0,0,71,72,2.8,2,2
Major Wright,5600,S,TB,11,2,8.3,2,0,30,53.6,59.8,42.6,71.2,75.5,71.9,13.8,4,3,204,207,4.4,9,23
Donald Butler,5603,LB,SD,14,11,4.3,0,0,27,42.5,40.7,30.8,47.7,49.6,59.1,5.4,2,3,291,296,3.8,11,24
Earl Mitchell,5605,DI,MIA,16,5,1.2,0,0,17,57.9,64.9,73.0,65.0,62.2,56.9,6.7,2,1,280,284,7.5,21,23
Corey Peters,5607,DI,ATL,15,7,2.5,0,0,2,59.0,65.9,73.1,56.0,73.8,77.2,0.0,0,1,170,173,8.2,14,18
Brandon Ghee,5620,CB,TEN,2,0,4.0,0,0,31,54.9,57.5,79.9,,67.5,28.7,0.0,0,0,32,34,3.1,1,1
Everson Griffen,5624,ED,MIN,16,7,2.2,2,0,18,68.0,76.2,8.9,69.4,77.3,58.4,4.3,2,11,382,391,7.9,30,37
Darryl Sharpton,5626,LB,CHI,3,0,4.4,0,0,6,29.7,43.9,72.8,68.1,67.3,68.2,0.0,0,0,31,32,16.1,5,10
Perry Riley,5627,LB,WAS,14,6,3.5,1,0,32,48.5,52.4,53.3,53.4,61.1,59.9,0.0,0,4,336,351,7.7,26,37
Alterraun Verner,5628,CB,TB,14,7,1.3,3,1,30,63.8,74.1,88.1,58.8,93.7,69.4,8.0,2,6,355,359,4.2,15,16
Corey Wootton,5633,ED,MIN,15,7,3.3,0,0,18,63.3,45.8,34.1,52.6,47.6,56.4,5.6,1,2,132,135,3.0,4,10
Darrell Stuckey,5634,S,SD,9,1,5.3,0,0,27,62.9,66.5,83.2,47.2,78.2,53.0,0.0,0,0,34,35,2.9,1,4
Walter Thurmond,5635,CB,NYG,2,0,,0,0,21,62.9,63.2,78.3,60.0,62.8,43.9,,0,0,16,16,0.0,0,0
Geno Atkins,5643,DI,CIN,16,5,1.1,1,1,7,67.7,72.2,58.0,68.1,69.6,62.6,3.8,1,3,237,249,7.2,17,20
Al Woods,5646,DI,TEN,16,5,1.9,0,0,31,60.0,63.2,41.7,55.0,69.9,67.7,4.3,1,2,160,164,8.8,14,17
O'Brien Schofield,5653,ED,SEA,16,2,2.9,0,0,29,59.0,62.9,82.8,64.2,57.3,31.4,13.3,2,0,132,140,5.3,7,11
Kam Chancellor,5656,S,SEA,14,5,5.2,0,0,29,74.0,73.9,88.4,54.4,68.3,52.5,15.5,9,1,319,332,8.8,28,44
Ricky Sapp,5657,ED,HST,2,0,7.0,0,0,13,60.0,59.8,70.5,55.9,63.6,73.3,0.0,0,0,6,6,0.0,0,1
Dominique Franks,5658,CB,BLT,4,0,9.0,0,0,3,52.8,52.1,83.1,,47.1,48.9,50.0,1,0,56,59,0.0,0,1
Kendrick Lewis,5659,S,HST,16,15,8.8,0,1,13,59.9,66.9,95.0,52.1,81.0,60.4,7.4,4,0,380,392,1.8,7,35
Perrish Cox,5660,CB,SF,15,1,7.0,2,0,28,64.0,66.4,87.6,44.0,76.0,67.2,8.3,1,3,341,353,1.2,4,10
Sherrick McManis,5667,CB,CHI,4,1,2.5,0,0,6,37.6,39.5,77.5,,51.7,79.0,0.0,0,0,22,23,9.1,2,2
Nolan Carroll,5668,CB,PHI,15,0,6.3,0,0,24,68.9,65.6,86.8,47.8,44.0,70.0,25.0,1,1,64,65,3.1,2,3
Cam Thomas,5669,DI,PIT,15,1,2.8,0,0,25,64.9,38.6,51.1,49.8,38.9,76.7,6.7,1,2,200,208,4.0,8,13
Arthur Jones,5680,DI,IND,9,4,2.6,0,0,14,60.2,50.6,43.7,50.5,57.3,76.7,19.0,4,2,157,162,5.7,9,13
Larry Asante,5683,S,OAK,6,1,7.6,0,1,23,56.1,60.3,80.4,38.1,76.3,50.9,13.3,2,0,57,58,3.5,2,12
Reshad Jones,5686,S,MIA,12,5,7.2,0,0,17,64.8,81.0,86.3,95.2,89.0,90.5,5.3,3,0,302,308,7.6,23,49
Crezdon Butler,5687,CB,TB,9,0,14.3,0,0,30,38.4,41.7,82.5,59.4,58.8,43.0,25.0,1,1,85,86,0.0,0,3
Greg Hardy,5698,ED,CAR,1,0,2.0,0,0,5,60.5,72.2,76.3,69.1,64.3,72.8,0.0,0,0,15,15,6.7,1,1
Arthur Moats,5701,ED,PIT,14,1,3.3,0,1,25,70.5,72.3,40.9,73.1,64.6,71.4,7.1,1,2,124,130,6.5,8,12
Clifton Geathers,5709,DI,PIT,5,0,1.7,0,0,25,,62.9,79.2,50.8,67.9,72.1,0.0,0,0,53,53,9.4,5,6
Eugene Sims,5712,ED,SL,16,2,1.9,0,0,26,65.2,62.9,18.8,55.6,74.8,54.9,0.0,0,6,164,168,7.3,12,13
Willie Young,5736,ED,CHI,15,12,2.6,1,0,6,63.0,66.1,28.7,60.0,74.4,65.4,0.0,0,5,236,244,5.9,14,21
Dekoda Watson,5740,LB,DAL,5,1,4.0,0,0,9,42.5,47.7,73.1,60.4,53.4,33.6,42.9,3,0,63,63,1.6,1,3
Jamar Chaney,5743,LB,OAK,2,0,3.5,0,0,23,62.3,66.0,71.4,58.8,64.3,75.1,0.0,0,0,8,8,12.5,1,2
R.J. Stanford,5746,CB,MIA,3,0,6.0,0,0,17,56.9,58.8,81.6,,64.5,45.8,0.0,0,0,69,69,0.0,0,1
Phillip Adams,5747,CB,NYJ,8,0,14.0,0,0,22,43.3,49.4,84.4,60.0,80.4,34.5,0.0,0,0,120,123,1.7,2,6
George Selvie,5749,ED,DAL,16,6,1.8,0,1,9,62.0,63.3,56.5,51.8,73.0,28.1,10.0,2,2,212,219,4.7,10,12
C.J. Wilson,5753,ED,OAK,16,12,3.5,0,0,23,66.9,72.9,64.9,60.5,72.4,79.0,0.0,0,0,195,204,5.6,11,16
Sean Lissemore,5757,DI,SD,15,7,3.6,0,0,27,60.0,59.8,83.4,63.8,56.8,61.4,3.4,1,0,195,199,8.2,16,21
Ricardo Mathews,5761,DI,SD,12,4,2.0,0,1,27,61.0,67.9,62.5,60.1,71.8,65.3,0.0,0,1,103,105,7.8,8,10
Kavell Conner,5763,LB,SD,14,8,3.6,0,0,27,38.2,52.1,43.2,59.7,65.5,58.5,4.4,2,1,211,213,11.4,24,35
Kurt Coleman,5767,S,KC,15,2,8.7,0,1,16,75.4,79.2,87.0,63.4,81.8,81.2,7.1,1,0,58,59,3.4,2,11
Brandon Deaderick,5769,DI,NO,13,1,0.8,0,0,20,60.0,45.3,84.3,48.9,46.1,71.9,0.0,0,0,130,133,3.1,4,4
Robert McClain,5771,CB,ATL,14,1,4.8,2,0,2,49.8,55.4,54.4,75.6,79.6,45.2,15.0,3,6,218,221,3.7,8,16
Stevie Brown,5773,S,NYG,14,5,9.2,0,0,21,47.4,55.9,86.1,60.0,78.8,75.3,7.7,2,0,225,231,3.6,8,19
Rafael Bush,5779,S,NO,10,2,7.6,0,0,20,49.4,57.2,87.6,64.2,80.2,88.5,9.5,2,2,159,163,3.8,6,17
Sergio Brown,5803,S,IND,13,6,5.6,0,0,14,70.6,72.4,81.7,57.0,70.3,59.2,15.0,3,1,195,199,3.6,7,11
Dane Fletcher,5807,LB,TB,9,4,8.5,0,0,30,42.1,38.4,77.4,56.8,41.1,64.0,16.7,3,0,146,147,2.7,4,11
Jeromy Miles,5810,S,BLT,13,4,4.9,0,0,3,78.8,80.5,84.5,41.2,72.0,64.9,12.5,2,0,82,83,7.3,6,10
Vincent Rey,5811,LB,CIN,16,17,5.0,0,0,7,54.0,56.9,58.8,44.3,65.0,83.2,4.4,3,1,352,361,7.1,25,48
Darian Stewart,5820,S,BLT,15,2,6.8,0,0,3,61.8,67.8,89.3,84.1,74.6,60.6,10.7,3,0,298,306,3.7,11,23
Cassius Vaughn,5845,CB,DET,12,0,1.3,1,0,11,51.4,52.8,83.6,42.5,72.1,29.7,25.0,1,2,87,88,2.3,2,3
Tramaine Brock Sr.,5903,CB,SF,3,0,7.0,0,0,28,33.4,38.7,79.0,,69.3,80.9,0.0,0,1,28,29,0.0,0,1
Chris Maragos,5906,S,PHI,2,0,,0,0,24,49.6,47.5,73.6,,60.0,,,0,0,3,3,0.0,0,0
Barry Church,5924,S,DAL,16,6,6.8,0,0,9,64.1,67.0,89.8,73.7,68.4,63.7,14.3,7,2,330,339,4.2,14,36
Danny McCray,5929,S,CHI,6,4,4.4,0,0,6,40.5,46.1,82.0,,78.2,78.4,10.0,1,1,62,64,4.8,3,5
Sam Shields,5943,CB,GB,14,3,6.5,0,0,12,60.4,60.2,63.4,60.0,58.6,29.0,41.7,5,1,314,323,0.3,1,4
Frank Zombo,5945,ED,KC,4,0,6.0,0,0,16,60.8,66.8,76.4,51.1,77.2,46.5,0.0,0,0,13,14,7.7,1,1
Josh Gordy,5990,CB,IND,14,0,6.8,2,0,14,67.0,69.1,22.7,60.0,84.1,75.6,0.0,0,3,77,78,3.9,3,6
Anthony Levine,6013,CB,BLT,6,2,3.3,0,0,3,54.9,56.7,83.1,48.9,73.5,77.0,0.0,0,1,36,36,5.6,2,3
Marcus Sherels,6017,CB,MIN,2,0,,0,0,18,43.4,38.3,73.4,,60.0,,,0,1,3,4,0.0,0,0
Junior Galette,6018,ED,NO,16,4,3.7,1,0,20,46.2,76.1,64.4,86.6,58.0,64.3,3.7,1,2,270,275,5.2,14,22
Albert McClellan,6022,LB,BLT,5,0,2.0,0,0,3,53.3,49.8,94.4,52.9,56.9,76.0,0.0,0,0,10,11,10.0,1,2
Mitch Unrein,6031,DI,DEN,6,0,0.0,0,0,10,,56.6,76.1,52.2,63.3,67.4,0.0,0,0,14,14,7.1,1,1
Josh Price-Brent,6072,DI,DAL,1,0,3.5,0,0,9,,63.8,74.8,51.9,71.9,68.4,0.0,0,0,4,5,25.0,1,2
George Johnson,6112,ED,DET,16,2,1.8,0,0,11,58.9,63.0,84.9,66.0,52.8,57.0,7.1,1,0,129,137,6.2,8,11
Andrew Sendejo,6118,S,MIN,7,0,4.2,0,1,18,64.5,72.0,81.1,67.9,77.3,82.2,28.6,2,0,53,53,5.7,3,5
